Issue ID	Title	Status	Assignee	Labels	Last Sync	Link	analysis	effort_level	reasoning	recommended_implementation
20118	Add oneMCP Support to Gemini-CLI via MCPSDK Integration	OPEN		area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/20118	Integrate the 'oneMCP' SDK into the core MCP management layer to enhance compatibility with a broader range of server types and protocol versions.	large	Integrating the MCPSDK to replace a custom authentication and protocol implementation is a significant architectural change to a core subsystem. According to the criteria, modifications to the Model Context Protocol (MCP) integrations and major subsystem refactoring fall under the 'Large' effort level, as it involves deep logic changes in mcp-client-manager.ts and potentially impacts tool discovery and execution flows.	
19835	Support for live streaming in custom discovered tools	OPEN		area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19835	Enable live output streaming for custom tools discovered via extensions or the workspace, allowing them to report progress and partial results back to the TUI.	medium	Implementing live streaming for custom tools requires modifying the tool execution pipeline to handle asynchronous process streams instead of simple buffered output. This involves updating the discovery schema, adjusting the Scheduler's handling of tool results, and managing real-time state updates in the Ink-based UI components, which aligns with the criteria for logic tracing and state synchronization across multiple components.	
19757	gemininpm install -g @google/gemini-cli	OPEN		status/need-triage, area/core	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19757	Correct a typo or formatting error in the CLI help text or documentation regarding the installation command.	small	The issue involves correcting a typo in the installation command within the documentation or CLI help text. This is a static content update that is highly localized and does not affect application logic, fitting the criteria for a Small effort level.	Locate the string 'gemininpm' in the project (likely in `README.md` or a command description) and correct it to 'npm'.
19672	Truncate filepaths based on terminal width	OPEN		area/core, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19672	Implement smart path truncation in the TUI to ensure that long file paths are abbreviated (e.g., using '...') based on the current terminal width.	small	This is a localized UI enhancement involving a string manipulation utility and updates to a few Ink components to react to terminal width. It falls under UI/Aesthetic adjustments and trivial logic for formatting data types, fitting the criteria for a task completed in less than a day.	Add a `truncatePath(path: string, maxLength: number)` helper to `packages/cli/src/ui/utils/textUtils.ts` that preserves the filename and leading directories while contracting the middle. Use this in `AppHeader` for the workspace path.
19661	Refactor loadCliConfig to support a minimal initialization path for auth bootstrap	OPEN		area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19661	Refactor the configuration loading process to support a 'minimal' initialization mode, specifically for bootstrapping authentication without requiring a full workspace check.	medium	Refactoring a 440-line core initialization function with 80+ parameters into a tiered or decoupled structure requires significant logic tracing and state management. It involves identifying and isolating dependencies like FileDiscoveryService and ExtensionManager to create a 'minimal' path for auth, which necessitates careful validation to ensure no regressions in the primary CLI execution flow.	
19619	Request for Korean translation of CLI interface (commands and descriptions)	OPEN		area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19619	Add internationalization (i18n) support and provide a Korean translation for the CLI's commands, descriptions, and user interface elements.	large	Implementing internationalization (i18n) is a cross-cutting architectural change that requires introducing a new subsystem. It involves refactoring all hardcoded strings across the entire codebase, implementing a translation management framework, and adding configuration logic for locale switching, which fits the criteria for a major subsystem implementation.	
19602	Feature: Manually provide new session UUID via command line arg	OPEN		area/core, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19602	Provide an option to manually specify a session UUID via a command-line argument when starting the CLI.	small	Adding a command-line flag to expose an existing configuration property is a straightforward task. It involves updating the Yargs definition and ensuring the value is passed to the Config instance, which is a localized change with minimal logic complexity.	Add the `--session <uuid>` option to the Yargs configuration in `packages/cli/src/config/config.ts` and use it to initialize the `Config` instance in `gemini.tsx`.
19583	feat(policy): support granular skill activation permissions	OPEN		priority/p2, area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19583	Extend the policy engine to support granular permissions for activating and using specific agent skills.	medium	The task requires integrating changes across several layers of the application: updating policy schemas and types, modifying the rule generation logic to support regex-based argument matching for specific skills, and updating the tool invocation flow to capture and persist these granular permissions. This involves logic tracing and state synchronization between the UI/CLI decision and the policy engine's persistence layer, fitting the criteria for a medium effort task.	
19249	feat: emit token usage metadata via ACP extNotification in zed-integration	OPEN		area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19249	Broadcast token usage metadata via ACP extension notifications for use in the Zed editor integration.	small	The change is highly localized to the ACP server implementation within the zed-integration package. It involves capturing existing metadata from the Gemini API stream and emitting a standard notification, requiring minimal logic (~30 lines) and no architectural changes.	In `packages/core/src/code_assist/server.ts`, locate the end of the `sendMessage` handler and call `sendNotification('gemini/usageUpdate', stats)` to push the metadata to the connected host.
19067	use `/stats` to see the current Status , but how can use `gemini -p` to see current Status.	OPEN		area/non-interactive, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19067	Add the ability to view cumulative session statistics using the non-interactive `--prompt` mode.	small	The TelemetryService already tracks the required usage statistics. Implementing this feature involves a localized change to the non-interactive execution path (likely in the CLI entry point) to retrieve and display these existing metrics after a prompt is processed, fitting the criteria for trivial logic and formatting.	Add a `--stats` boolean flag to `packages/cli/src/config/config.ts`. In `nonInteractiveCli.ts`, if this flag is set, fetch the stats from the telemetry service and log them to stdout before exiting.
19018	Update the file size limit for inline files to 100MB	OPEN		area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/19018	Increase the maximum allowable file size for inline `@` mentions and direct file reads to 100MB.	small	The task involves updating a single constant value (MAX_FILE_SIZE_MB) or a hardcoded numeric limit within the file utility layer. This is a trivial configuration change that is highly localized to one or two files and requires no complex logic or architectural adjustments.	In `packages/core/src/utils/fileUtils.ts`, locate the `MAX_FILE_SIZE_BYTES` constant and update its value to `100 * 1024 * 1024`.
18990	Feature Request: The CLI input prompt does not support Tab-completion for file paths, which makes working with files inconvenient. Please consider adding this standard shell feature to improve usability.	OPEN		area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18990	Implement standard shell-style Tab-completion for file paths directly in the input prompt, without requiring the `@` prefix.	medium	Implementing shell-style tab completion requires refactoring the existing completion logic in useAtCompletion.ts to decouple it from the '@' trigger. This involves managing React/Ink state for the input buffer, integrating with the FileDiscoveryService for real-time path resolution, and handling asynchronous search results within the TUI, which fits the criteria for logic tracing and state synchronization across components.	
18871	[Feat] Add a command to delete current session upon exit	OPEN		priority/p3, area/core, area/security, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18871	Add a new command or flag to allow users to delete the current session's data (history and metadata) upon exiting the CLI.	small	The session deletion logic is already implemented in the codebase. This task only requires adding a new slash command or a flag to the existing exit command and calling the existing deletion utility before process termination. This is a localized change involving trivial logic and fits the criteria for a small effort level.	Add an `exit --delete` subcommand in `packages/cli/src/ui/commands/exitCommand.ts`. The action should trigger `sessionSelector.deleteSession()` for the current active UUID before terminating the process.
18761	[Feature Request] Interactive 'Stop Waiting' mechanism to capture partial output from blocking commands	OPEN		priority/p3, area/core, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18761	Implement an interactive 'Stop Waiting' mechanism that allows users to interrupt a long-running shell command and capture its partial output as the tool result.	medium	Implementing a 'Stop Waiting' mechanism requires state synchronization between the TUI (Ink components) and the ShellToolInvocation via the MessageBus. It involves modifying the asynchronous execution flow to handle a manual interrupt signal, ensuring the child process is terminated gracefully while the ShellExecutionService flushes and returns the partial output buffer instead of a standard error or empty result.	
18692	`doctor` command for installation and configuration troubleshooting	OPEN		priority/p3, area/core, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18692	Implement a `doctor` command to provide a diagnostic overview of the installation, authentication state, and configuration to aid in troubleshooting.	medium	Implementing a diagnostic suite requires integrating with multiple subsystems including MCP servers, extensions, and configuration management. It involves logic tracing across these components to validate loading states and filesystem permissions, as well as handling asynchronous checks for updates and network connectivity, fitting the criteria for service integration and async flow management.	
18654	Enhanced Copy Workflow via External Editor Integration	OPEN		priority/p2, area/core, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18654	Enhance the copy workflow by allowing users to pipe the current chat history or specific code blocks into their external system editor (e.g., vim, nano).	medium	Implementing the /copy_editor command requires serializing the chat history into a formatted markdown string, managing temporary file lifecycle, and integrating with the existing editor utility. This involves state synchronization (retrieving the full session history) and handling asynchronous process execution for both terminal and GUI-based editors, which aligns with the Medium effort criteria for service integration and async flow management.	
18612	[VSCode Plugin] Unable to change root directory	OPEN		priority/p2, area/core, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18612	Fix a bug in the VSCode extension where users are unable to change the root workspace directory after the initial setup.	medium	The issue requires implementing or fixing event listeners for VSCode workspace changes (onDidChangeWorkspaceFolders) and ensuring the updated root path is synchronized with the CLI agent. This involves state management and cross-component communication between the VSCode extension and the backend service, fitting the criteria for logic tracing and state synchronization.	
18487	A2A Server should support multiple workspace directories	OPEN		area/core, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18487	Extend the Agent-to-Agent (A2A) server to support multi-root workspaces, allowing it to manage files and context across multiple independent directories.	large	Modifying the A2A server to support multi-root workspaces is an architectural change that falls under the 'Large' criteria. It requires refactoring the core configuration loader, path resolution logic, and file discovery utilities to handle multiple independent directories, which impacts how the server manages context and executes tools across different workspace roots.	
18388	Delete option for MCP	OPEN		priority/p2, area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18388	Add a delete option to the `/mcp` command to allow removing configured MCP servers from the session.	medium	Implementing a delete option for MCPs involves logic tracing and state synchronization across the mcpClientManager, the configuration persistence layer, and the Ink-based UI. It requires handling asynchronous filesystem updates and ensuring the React UI state correctly reflects the removal of the server, which aligns with the criteria for state management and service integration.	In `packages/cli/src/ui/commands/mcpCommand.ts`, add a `delete <name>` subcommand that calls `agentContext.mcpClientManager.removeServer(name)` and updates the persistent config.
18385	Support Git Submodules in Extensions	OPEN		area/extensions, status/possible-duplicate, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18385	Support extensions that are registered as Git submodules within the user's configuration or workspace.	medium	Supporting Git submodules requires modifying the extension installation service to handle recursive cloning or post-clone submodule initialization. This involves updating asynchronous control flows, potentially adjusting how shell commands are executed, and validating filesystem states, which fits the criteria for Medium effort involving service integration and async flow management.	
18345	"RFC: Standardize ""Reload/Refresh"" Command Naming Conventions"	OPEN		priority/p2, area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18345	Standardize the naming of 'Reload' and 'Refresh' commands across all subsystems (Agents, Extensions, Skills) to improve consistency.	small	This task involves updating command metadata (names and aliases) across a few files to ensure naming consistency. It is a localized string-level change that does not impact core logic, state management, or complex asynchronous flows, fitting the criteria for a small effort level.	Update the `name` and `aliases` properties in `agentsCommand.ts`, `extensionsCommand.ts`, and `skillsCommand.ts` to use a unified 'reload' verb.
18266	Align hook behavior for permission requests/decision control with Claude	OPEN		status/need-triage, area/non-interactive	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18266	Align the behavior of agent hooks with standard industry patterns, allowing hooks to influence and override tool permission decisions.	medium	This task requires re-sequencing the tool execution pipeline within the Scheduler to trigger hooks before the UI permission prompt. It involves logic tracing across the hook system and the task execution flow, ensuring that hook decisions (allow/deny) correctly bypass or trigger the interactive UI state, which falls under medium-level integration and async control flow.	
18086	npx might block in YOLO mode	OPEN		status/need-triage, area/non-interactive, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18086	Automatically suppress interactive prompts from `npx` by appending the `--yes` flag when the CLI is running in YOLO mode.	small	The fix is highly localized to the shell tool implementation. It involves detecting if a command starts with 'npx' and conditionally appending the '--yes' flag based on the existing YOLO mode state. This falls under trivial logic/config adjustments and is expected to be constrained to a single file.	In `packages/core/src/tools/shell.ts`, modify the command string before execution if `config.isYoloMode()` is true and the command begins with `npx`.
18034	Make it easier to discover commonly needed slash and key commands to users	OPEN		area/core, Stale	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/18034	Improve the discoverability of common slash commands and keyboard shortcuts through UI hints or an enhanced help overlay.	small	This task involves UI/aesthetic adjustments and content updates within the Ink-based CLI. It primarily requires adding static text hints or updating the existing HelpDialog component to display keyboard shortcuts and slash commands, which is a localized change with minimal logic complexity.	In `packages/cli/src/ui/components/AppHeader.tsx`, add a small `<Text>` hint like '(? for help)' and ensure the `/help` command provides a concise table of essential shortcuts.
17851	Up arrow shouldn't go directly up in history when the prompt has multiple lines	OPEN		priority/p2, area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17851	Update the input prompt logic so that the Up arrow moves the cursor vertically within a multi-line buffer before fetching items from the chat history.	medium	This task involves modifying the state management and key handling logic within the TextInput component to track cursor position relative to line breaks. Since it involves UI state synchronization and input buffer manipulation in an Ink-based component, it aligns with the Medium effort criteria.	
17637	Skip redundant GEMINI.md loading in partialConfig during startup	OPEN		area/core, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17637	Optimize startup performance by skipping the redundant loading of `GEMINI.md` instruction files during the initial configuration bootstrap pass.	small	The task involves adding a boolean flag to the `loadCliConfig` function and updating a few call sites to skip I/O-heavy file loading when only authentication is required. This is a localized logic change with a clear implementation path, fitting the criteria for a small effort level.	Add a `skipInstructions` boolean to the `LoadConfigOptions` in `packages/core/src/config/config.ts` and use it to conditionally call `instructionHydrator.load()`.
17421	Generalize subagents trust UX for extensibility	OPEN		area/extensions, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17421	Generalize the trust and acknowledgment system for subagents to allow third-party agent extensions to participate in the same security UX.	medium	Generalizing the trust UX involves refactoring the AcknowledgedAgentsService into a more generic extensibility trust service, updating the underlying JSON storage schema, and modifying the React/Ink UI components (AgentConfigDialog) to handle multiple categories (Hooks, Skills, Subagents). This requires logic tracing across service integration points and state management in the CLI UI, fitting the criteria for Medium effort.	
17389	Windows CLI: Scroll wheel affects input area instead of output history	OPEN		priority/p2, area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17389	Fix a Windows-specific bug where mouse scroll wheel events are incorrectly captured by the input area instead of scrolling the history.	medium	This is a platform-specific UI state and event handling issue on Windows. It requires tracing how mouse wheel escape sequences are processed within the Ink-based terminal UI and ensuring they are correctly routed to the scrollable history component rather than the input buffer. This falls under the Medium criteria for logic tracing and UI state synchronization across components.	
17381	vi mode not documented	OPEN		priority/p3, area/extensions, area/documentation, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17381	Add comprehensive documentation for the CLI's 'vi mode', including supported keybindings and configuration options.	small	This is a documentation-only task involving content updates to the keyboard shortcuts page. It does not require any code changes or logic modifications, fitting the criteria for a small effort level.	Create a new `docs/vi-mode.md` file and link to it from the main `README.md`. Document shortcuts like `i`, `Esc`, `k`, `j` and the `/vi` command.
17361	feat(cli): Add configurable escape key sequences for vim mode	OPEN		priority/p2, area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17361	Support configurable escape key sequences (e.g., 'jj' or 'jk') to exit 'vi mode' Insert state, similar to standard Vim configurations.	medium	Implementing configurable escape sequences requires modifying the useVim hook to include a keypress buffer and a timeout mechanism. This involves complex state management to determine whether to intercept characters or flush them to the text buffer, which requires careful synchronization of React state and asynchronous timing logic.	
17034	Improvement: Policy Engine - Support filtering by Runtime Environment (Sandboxed vs. Local)	OPEN		priority/p1, area/core, area/enterprise, 🔒 maintainer only, kind/enhancement, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/17034	Extend the policy engine to allow filtering rules based on the runtime environment (e.g., 'local' vs. 'sandboxed').	medium	This task requires modifications across multiple files including type definitions, Zod schema validation in the TOML loader, and the core matching logic in the policy engine. It involves logic tracing to ensure the runtime environment state is correctly propagated and validated against the new policy rules, fitting the criteria for medium effort involving parsers and logic synchronization.	
16718	update tips array with recent features and commands [Phrase Cycler]	OPEN		area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16718	Update the rotating 'tips' array with recent features like fuzzy search, thinking budget, and new keyboard shortcuts.	small	Updating a static array of strings for UI tips is a localized content update that requires no logic changes or complex state management, fitting the criteria for a small effort task.	Locate `packages/cli/src/ui/constants/tips.ts` and add the new feature descriptions to the `TIPS` array.
16716	[Refactor] Decouple Tool-Specific Cancellation Logic from SchedulerStateManager	OPEN		area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16716	Refactor the `SchedulerStateManager` to decouple tool-specific cancellation logic, allowing tools to define their own 'cancelled' display state.	medium	This refactor requires changes across multiple layers of the codebase, including core type definitions in the confirmation-bus, the state transition logic in SchedulerStateManager, and specific tool implementations. It involves decoupling tool-specific logic into a generic interface, which requires careful validation to ensure that UI-side features (like diff preservation for the 'edit' tool) are not broken during the transition.	
16606	Supporting Input Buffer Manipulation in CLI	OPEN		area/core, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16606	Implement support for input buffer manipulation, allowing the agent to suggest a response and place it directly into the user's terminal input area for review or editing.	medium	Implementing input buffer manipulation requires modifying the React state machine within the AppContainer to support a new 'Drafting' state. It involves synchronizing tool execution results with the TextInput component's internal buffer, which aligns with the Medium criteria for React/Ink state management and UI state synchronization.	
16509	OpenCode style terminal	OPEN		area/core, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16509	Re-architect the CLI layout to support a sidebar-based task view and a persistent side-by-side diff view, similar to the OpenCode UI.	large	Implementing a multi-pane UI with a persistent sidebar and side-by-side diff view requires a fundamental re-architecture of the existing Ink-based layout system. This involves complex state management for focus across multiple panes, handling terminal resizing for split-screen views, and creating new high-level layout components, which falls under the category of a major subsystem redesign.	
16419	Automation: move prompts from workflows into custom commands	OPEN		priority/p2, area/non-interactive, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16419	Automate the creation of custom slash commands by allowing them to be defined as prompt templates in TOML files.	medium	Implementing a custom command loader requires developing a new TOML parser and validation logic (likely using Zod) to map external files to the internal SlashCommand interface. This involves logic tracing across the core and CLI packages, handling filesystem resolution, and ensuring the dynamic commands integrate correctly with the existing command router and prompt construction logic.	
16357	[Feature Request] Advanced GNU Readline- / Zsh- / Emacs-style Keybindings and Multiline Navigation	OPEN		priority/p2, area/core, 🔒 maintainer only, status/bot-triaged, kind/enhancement	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16357	Implement advanced Emacs/Readline-style keybindings (e.g., Ctrl+K, Ctrl+Y, Alt+F, Alt+B) for the TUI input prompt.	medium	Implementing advanced Readline/Emacs keybindings requires significant logic enhancements to the TextInput component's state management. It involves calculating cursor offsets for word-based navigation, handling multiline buffer logic for 'smart' line jumps, and managing a kill-ring state. This falls under the Medium criteria for React/Ink state management and UI synchronization.	
16341	Copy text button	OPEN		area/extensions, help wanted	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16341	Add a 'Copy text' button or hotkey to code blocks and agent responses in the chat history.	medium	Implementing a copy-to-clipboard feature in a terminal UI (Ink) requires more than a simple UI tweak. It involves managing focus states to determine which message or code block is active, integrating a cross-platform clipboard library, and handling the stripping of ANSI escape sequences from the text before copying. This aligns with the Medium criteria for state management and service integration.	In `GeminiMessageContent.tsx`, add a focus-aware key handler (e.g., for the 'c' key) that calls `clipboardy.writeSync()` with the content of the currently focused code block.
16272	Improving logging on agents refresh	OPEN		area/core, aiq/agent, 🔒 maintainer only	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/16272	Improve the logging and success messaging for the `/agents reload` command to provide more context on what was updated.	small	This task involves modifying the success message of a specific CLI command. It is a localized change within the command handler to include dynamic data (like the count of agents) or additional instructional text, fitting the criteria for string/content updates and trivial logic adjustments.	Update `agentsReloadCommand.action` in `agentsCommand.ts` to return a message containing the number of agents successfully re-hydrated from the registry.
15618	Vim mode should align with Bash vim mode, NOT Vim editor	OPEN		area/core, help wanted, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/15618	Align the CLI's 'vi mode' implementation with standard Bash/Readline vi-mode behavior, including starting in Insert mode and supporting history navigation.	medium	Aligning the Vim mode with Bash/Readline behavior requires refactoring the state machine in vim.ts to handle history navigation (k/j) and standard shell-like key mappings. This involves state synchronization between the Vim hook and the CLI's history state, as well as logic tracing for multi-key operators like 'dd'. It fits the Medium criteria for React/Ink state management and UI state synchronization.	
15493	"""Feature Request: Allow configuring the default shell execution environment (e.g., pwsh, bash, nu) instead of   hardcoded powershell.exe on Windows."""	OPEN		status/need-triage, area/core	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/15493	Allow users to configure the default shell executable (e.g., pwsh, bash, nu) used by the `run_shell_command` tool, particularly on Windows where it defaults to legacy PowerShell.	medium	Implementing this requires modifying the configuration schema (Zod) and propagating the new setting to the ShellExecutionService. Beyond just replacing the executable path, the implementation must handle shell-specific invocation arguments (e.g., 'bash -c' vs 'powershell -Command') and ensure that existing command-wrapping logic (like PID capturing) remains compatible with the user-selected shell. This involves logic tracing and integration across the configuration and service layers.	Add `tools.shell.executablePath` to `settingsSchema.ts`. Update the `ShellTool` in `shell.ts` to use `config.getSetting('tools.shell.executablePath')` when spawning the child process.
14643	Please add ability to have an Audio Notification whenever the chat replies	OPEN		priority/p2, area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/14643	Implement an optional audio notification (system bell or sound file) that triggers whenever the agent completes a response turn.	small	This is a localized enhancement to the TUI. The turn lifecycle is already managed within the AppContainer, and triggering a terminal bell or a simple audio utility call upon state transition from 'streaming' to 'idle' is a trivial logic addition that fits the criteria for a small effort task.	In `packages/cli/src/ui/AppContainer.tsx`, add a `useEffect` that monitors the `turnStatus`. When the state transitions from 'active' to 'idle' and a new response is present, execute `process.stdout.write('\x07')`.
13860	how to attach image in vscode gemini code assist?	OPEN		status/need-triage, priority/p1, area/extensions	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/13860	Enable image attachment support within the VSCode integrated terminal for the Gemini Code Assist extension.	large	Implementing image attachment support requires significant architectural and protocol changes to the Model Context Protocol (MCP) and Agent-to-Agent (A2A) server to handle binary data or file references. It involves building a custom bridge between the VSCode Extension API and the CLI backend, as well as updating the Gemini API integration to support multimodal inputs, which constitutes a major subsystem enhancement.	
13400	Request for a /context command.	OPEN		priority/p2, area/core, 🔒 maintainer only, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/13400	Implement a `/context` slash command that displays a detailed breakdown of the current token usage and context window consumption.	medium	Implementing a /context command requires integrating with the existing token counting logic, aggregating data from the current conversation state (history, attachments, system instructions), and building a new Ink-based UI component to display the breakdown. This involves state management and service integration across the CLI's command handling and display layers, fitting the criteria for logic tracing and UI state synchronization.	
8474	Feature Request: Add a command to view daily cumulative usage statistics	OPEN		priority/p2, area/core, 🔒 maintainer only, kind/enhancement	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/8474	Add a command to view daily cumulative API usage statistics, including total tokens used across all sessions in the last 24 hours.	medium	Implementing daily usage statistics requires introducing a persistent storage mechanism (e.g., a local JSON-based telemetry log) to track data across multiple CLI sessions. This involves modifying the core API response handling to log usage data and creating a new command to aggregate and display these stats, which falls under the 'Service Integration' and 'Asynchronous Flow' criteria for Medium effort.	
2493	Isolate Gemini CLI from Project-Specific .env Files	OPEN		priority/p2, area/core, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/2493	Provide a mechanism to isolate the Gemini CLI from project-specific `.env` files, preventing credential conflicts with the user's local projects.	small	The task involves adding a configuration flag and a CLI argument to bypass local environment loading. This is a localized logic change within the settings management and CLI entry point, fitting the criteria for trivial logic/config updates and straightforward CLI flag additions.	Add an `ignoreLocalEnv` setting to `settingsSchema.ts`. In `loadEnvironment` (settings.ts), check this setting and skip the `findEnvFile(process.cwd())` step if it is true.
2465	Language Server Protocol support for the Gemini CLI	OPEN		priority/p2, area/core, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/2465	Implement support for the Language Server Protocol (LSP) to provide the agent with deep code intelligence, including diagnostics and auto-completion.	large	Implementing LSP support is a major architectural expansion that requires building a client-side implementation of the Language Server Protocol, managing the lifecycle of external server processes via child process management, and integrating these capabilities into the agent's toolset. This involves complex asynchronous flows, protocol-level changes, and significant new subsystem development, fitting the criteria for a Large effort level.	
2094	Show costs	OPEN		priority/p2, area/core, status/bot-triaged, kind/enhancement	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/2094	Convert and display the estimated monetary cost of API usage alongside token counts in the CLI statistics.	small	This is a localized UI and logic update. It involves creating a static pricing lookup table for Gemini models and updating the existing statistics display component to calculate and format the cost. This falls under trivial logic and UI adjustments within the defined criteria.	Add a model-to-price mapping in `packages/core/src/config/models.ts`. Update `packages/cli/src/ui/components/StatsDisplay.tsx` to calculate and render the cost string (e.g., '$0.02') based on the current usage counts.
2065	Add Codebase Indexing for Enhanced Context and Efficiency	OPEN		priority/p2, area/core, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/2065	Implement codebase indexing capabilities to provide the agent with a global understanding of the project's structure, symbols, and dependencies.	large	Implementing codebase indexing is a major subsystem addition that involves recursive filesystem scanning, multi-language parsing (AST or symbol extraction), persistent storage (SQLite or vector store), and the creation of new retrieval tools for the agent. This falls under the 'Major Subsystems' and 'Architectural Changes' criteria, requiring significant effort for performance optimization and integration.	
1871	Should reply in the same language as the question	OPEN		priority/p2, area/core, type/feature	2026-04-21	https://github.com/google-gemini/gemini-cli/issues/1871	Update the agent to automatically detect the user's language and respond in the same language.	small	This task primarily involves updating the system instructions or base prompt templates to include a directive for language consistency. It is a localized string-based adjustment to the agent's configuration and does not require complex logic, external libraries, or architectural changes.	In `packages/core/src/core/geminiChat.ts`, add a lightweight language detection call on the user's first prompt and append a 'Respond in [Language]' instruction to the system prompt.
